tow_date,tow_reason,storage_company,street,city,geo_location,longitude,latitude,location,block,hh_income,pop_total,pop_black,state,tract
2020-04-24,EXP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-04-21,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-04-16,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-04-10,NOP,Authorize,13835 Castle Blvd,Silver Spring,POINT (-76.942577 39.083165),-76.942577,39.083165,"(39.083165, -76.942577)",7014222,52768,1209,1129,24,701422
2020-04-02,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-04-14,NOP,Auth,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-04-06,NOP,Authorized,13905 Castle Blvd,Silver Spring,POINT (-76.941025 39.084018),-76.941025,39.084018,"(39.084018, -76.941025)",7014222,52768,1209,1129,24,701422
2020-06-22,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-24,NOP,Authorized,13903 Castle Blvd,Silver Spring,POINT (-76.941085 39.08398),-76.941085,39.08398,"(39.08398, -76.941085)",7014222,52768,1209,1129,24,701422
2020-06-24,PRV,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-15,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-02,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-25,NOP,Authorized,13913 Castle Blvd,Silver Spring,POINT (-76.940816 39.084214),-76.940816,39.084214,"(39.084214, -76.940816)",7014222,52768,1209,1129,24,701422
2020-06-07,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-19,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-26,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-15,NOP,Authorize,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-30,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-06,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-02,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-06-18,EXP,,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-17,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-22,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-13,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-08,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-05,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-31,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-20,NOP,,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-06,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-01,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-07-22,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-28,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-12,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-13,PKG,,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-21,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-29,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-30,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-23,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-13,FIRE,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-05,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-16,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-23,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-04,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-10,PKG,,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-18,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-18,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-17,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-30,EXP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-05,NOP,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-27,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-12,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-14,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-14,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-19,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-26,NOP,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-25,NOP,Auth,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-21,NOP,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-28,PRV,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-29,NOP,Other,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-04,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-13,FIRE,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-29,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-16,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-11,NOP,Other,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-16,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-28,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-05,PKG,Authorized,13801 Castle Blvd,Silver Spring,POINT (-76.943296 39.082769),-76.94329599999999,39.082769,"(39.082769, -76.943296)",7014222,52768,1209,1129,24,701422
2020-08-15,NOP,Authorized`,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-30,NOP,Other,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-30,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-02,NOP,Other,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-08,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-08-02,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-12,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-10,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-06,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-28,PKG,3018779285,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-29,PKG,Authorize,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-23,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-11,PRIVATE PROPERTY,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-11,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-14,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-20,EXP,Authorized,13907 Castle Blvd,Silver Spring,POINT (-76.940969 39.084063),-76.940969,39.084063,"(39.084063, -76.940969)",7014222,52768,1209,1129,24,701422
2020-10-19,NOP,,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-11,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-15,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-11,FIRE,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-23,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-28,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-15,PKG,Prestigue,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-11,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-10-16,NOP,Authorize,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-10-31,REPO,Sia,13837 Castle Blvd,Silver Spring,POINT (-76.942532 39.08319),-76.942532,39.08319,"(39.08319, -76.942532)",7014222,52768,1209,1129,24,701422
2020-10-09,EXP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-05,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-22,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-08,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-08,PKG,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-14,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-14,PKG,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-15,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-19,PKG,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-28,NOP,Authorized,13803 Castle Blvd,Silver Spring,POINT (-76.942998 39.082935),-76.942998,39.082935,"(39.082935, -76.942998)",7014222,52768,1209,1129,24,701422
2020-12-16,PKG,Authorized,13827 Castle Blvd,Silver Spring,POINT (-76.942756 39.083068),-76.942756,39.083068,"(39.083068, -76.942756)",7014222,52768,1209,1129,24,701422
2020-12-16,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-10,PRV,Prestiege,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-27,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-27,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-20,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-29,PKG,Prestigue,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-27,PRV,Prestige,13802 Castle Blvd,Silver Spring,POINT (-76.943268 39.082785),-76.943268,39.082785,"(39.082785, -76.943268)",7014222,52768,1209,1129,24,701422
2020-12-06,EXP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-03,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-01,REPO,Other,13906 Castle Blvd,Silver Spring,POINT (-76.941422 39.083791),-76.941422,39.083791,"(39.083791, -76.941422)",7014222,52768,1209,1129,24,701422
2020-12-22,NOP,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2020-12-01,NOP,Authorized,13807 Castle Blvd,Silver Spring,POINT (-76.943161 39.082844),-76.943161,39.082844,"(39.082844, -76.943161)",7014222,52768,1209,1129,24,701422
2021-01-26,PKG,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
2021-01-07,PKG,Henrys,13800 Outlet Dr,Silver Spring,POINT (-76.946836 39.082475),-76.946836,39.082475,"(39.082475, -76.946836)",7014222,52768,1209,1129,24,701422
2021-01-15,FIRE,Authorized,13831 Castle Blvd,Silver Spring,POINT (-76.942666 39.083117),-76.942666,39.083117,"(39.083117, -76.942666)",7014222,52768,1209,1129,24,701422
